Ubicac.técnica,Equipo,Tipo de equipo,Equipo superior
1003-MI1-ECAR-SCOO-SCO2149,800000436,R,600000291
1003-MI1-ECAR-SCOO-SCO2149,800000437,R,600000291
1003-MI1-ECAR-SCOO-SCO2149,800000438,R,600000291
1003-MI1-ECAR-SCOO-SCO2149,800000439,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000440,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000441,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000442,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000443,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000444,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000445,R,600000292
1003-MI1-ECAR-SCOO-SCO2149,800000446,R,600000292
1003-MI1-ECAR-SCOO-SCO2137,800000447,R,600000293
1003-MI1-ECAR-SCOO-SCO2137,800000448,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000449,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000450,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000451,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000452,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000453,R,600000294
1003-MI1-ECAR-SCOO-SCO2137,800000454,R,600000295
1003-MI1-ECAR-SCOO-SCO2137,800000455,R,600000295
1003-MI1-ECAR-SCOO-SCO2137,800000456,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000457,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000458,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000459,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000460,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000461,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000462,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000463,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000464,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000465,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000466,R,600000296
1003-MI1-ECAR-SCOO-SCO2137,800000467,R,600000297
1003-MI1-ECAR-SCOO-SCO2137,800000468,R,600000297
1003-MI1-ECAR-SCOO-SCO2137,800000469,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000470,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000471,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000472,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000473,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000474,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000475,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000476,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000477,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000478,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000479,R,600000298
1003-MI1-ECAR-SCOO-SCO2137,800000480,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000481,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000482,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000483,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000484,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000485,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000486,R,600000299
1003-MI1-ECAR-SCOO-SCO2137,800000487,R,600000299
1003-MI1-ECAR-SCOO-SCO2123,800000488,R,600000300
1003-MI1-ECAR-SCOO-SCO2123,800000489,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000490,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000491,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000492,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000493,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000494,R,600000301
1003-MI1-ECAR-SCOO-SCO2123,800000495,R,600000302
1003-MI1-ECAR-SCOO-SCO2123,800000496,R,600000302
1003-MI1-ECAR-SCOO-SCO2123,800000497,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000498,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000499,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000500,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000501,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000502,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000503,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000504,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000505,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000506,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000507,R,600000303
1003-MI1-ECAR-SCOO-SCO2123,800000508,R,600000304
1003-MI1-ECAR-SCOO-SCO2123,800000509,R,600000304
1003-MI1-ECAR-SCOO-SCO2123,800000510,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000511,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000512,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000513,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000514,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000515,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000516,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000517,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000518,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000519,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000520,R,600000305
1003-MI1-ECAR-SCOO-SCO2123,800000521,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000522,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000523,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000524,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000525,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000526,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000527,R,600000306
1003-MI1-ECAR-SCOO-SCO2123,800000528,R,600000306
1003-MI1-ECAR-SCOO-SCO2142,800000529,R,600000307
1003-MI1-ECAR-SCOO-SCO2142,800000530,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000531,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000532,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000533,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000534,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000535,R,600000308
1003-MI1-ECAR-SCOO-SCO2142,800000536,R,600000309
1003-MI1-ECAR-SCOO-SCO2142,800000537,R,600000309
1003-MI1-ECAR-SCOO-SCO2142,800000538,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000539,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000540,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000541,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000542,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000543,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000544,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000545,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000546,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000547,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000548,R,600000310
1003-MI1-ECAR-SCOO-SCO2142,800000549,R,600000311
1003-MI1-ECAR-SCOO-SCO2142,800000550,R,600000311
1003-MI1-ECAR-SCOO-SCO2142,800000551,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000552,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000553,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000554,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000555,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000556,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000557,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000558,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000559,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000560,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000561,R,600000312
1003-MI1-ECAR-SCOO-SCO2142,800000562,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000563,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000564,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000565,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000566,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000567,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000568,R,600000313
1003-MI1-ECAR-SCOO-SCO2142,800000569,R,600000313
1003-MI1-ECAR-SCOO-SCO2115,800000570,R,600000314
1003-MI1-ECAR-SCOO-SCO2115,800000571,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000572,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000573,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000574,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000575,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000576,R,600000315
1003-MI1-ECAR-SCOO-SCO2115,800000577,R,600000316
1003-MI1-ECAR-SCOO-SCO2115,800000578,R,600000316
1003-MI1-ECAR-SCOO-SCO2115,800000579,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000580,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000581,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000582,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000583,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000584,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000585,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000586,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000587,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000588,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000589,R,600000317
1003-MI1-ECAR-SCOO-SCO2115,800000590,R,600000318
1003-MI1-ECAR-SCOO-SCO2115,800000591,R,600000318
1003-MI1-ECAR-SCOO-SCO2115,800000592,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000593,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000594,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000595,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000596,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000597,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000598,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000599,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000600,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000601,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000602,R,600000319
1003-MI1-ECAR-SCOO-SCO2115,800000603,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000604,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000605,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000606,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000607,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000608,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000609,R,600000320
1003-MI1-ECAR-SCOO-SCO2115,800000610,R,600000320
1003-MI1-ECAR-SCOO-SCO2151,800000611,R,600000321
1003-MI1-ECAR-SCOO-SCO2151,800000612,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000613,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000614,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000615,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000616,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000617,R,600000322
1003-MI1-ECAR-SCOO-SCO2151,800000618,R,600000323
1003-MI1-ECAR-SCOO-SCO2151,800000619,R,600000323
1003-MI1-ECAR-SCOO-SCO2151,800000620,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000621,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000622,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000623,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000624,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000625,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000626,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000627,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000628,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000629,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000630,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000631,R,600000324
1003-MI1-ECAR-SCOO-SCO2151,800000632,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000633,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000634,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000635,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000636,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000637,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000638,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000639,R,600000325
1003-MI1-ECAR-SCOO-SCO2151,800000640,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000641,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000642,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000643,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000644,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000645,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000646,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000647,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000648,R,600000326
1003-MI1-ECAR-SCOO-SCO2151,800000649,R,600000326
1003-MI1-EAUM-VENP-VEN2003,800000650,R,600000327
1003-MI1-EAUM-VENP-VEN2003,800000651,R,600000328
1003-MI1-EAUM-VENP-VEN2003,800000652,R,600000328
1003-MI1-EAUM-VENP-VEN2003,800000653,R,600000331
1003-MI1-EAUM-VENP-VEN2003,800000654,R,600000331
1003-MI1-EAUM-VENP-VEN2003,800000655,R,600000331
1003-MI1-EAUM-VENP-VEN2004,800000656,R,600000333
1003-MI1-EAUM-VENP-VEN2004,800000657,R,600000334
1003-MI1-EAUM-VENP-VEN2004,800000658,R,600000334
1003-MI1-EAUM-VENP-VEN2004,800000659,R,600000337
1003-MI1-EAUM-VENP-VEN2004,800000660,R,600000337
1003-MI1-EAUM-VENP-VEN2004,800000661,R,600000337
1003-MI1-EAUM-VENP-VEN2001,800000662,R,600000340
1003-MI1-EAUM-VENP-VEN2001,800000663,R,600000341
1003-MI1-EAUM-VENP-VEN2001,800000664,R,600000341
1003-MI1-EAUM-VENP-VEN2001,800000665,R,600000341
1003-MI1-EAUM-VENP-VEN2005,800000666,R,600000343
1003-MI1-EAUM-VENP-VEN2005,800000667,R,600000344
1003-MI1-EAUM-VENP-VEN2005,800000668,R,600000344
1003-MI1-EAUM-VENP-VEN2005,800000669,R,600000347
1003-MI1-EAUM-VENP-VEN2005,800000670,R,600000347
1003-MI1-EAUM-VENP-VEN2005,800000671,R,600000347
1003-MI1-EACA-WARR-WAR2017,800000672,R,600000352
1003-MI1-EACA-WARR-WAR2017,800000673,R,600000353
1003-MI1-EACA-WARR-WAR2017,800000674,R,600000353
1003-MI1-ECAR-SCOO-SCO2136,800000675,R,600000354
1003-MI1-ECAR-SCOO-SCO2136,800000676,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000677,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000678,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000679,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000680,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000681,R,600000355
1003-MI1-ECAR-SCOO-SCO2136,800000682,R,600000356
1003-MI1-ECAR-SCOO-SCO2136,800000683,R,600000356
1003-MI1-ECAR-SCOO-SCO2136,800000684,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000685,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000686,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000687,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000688,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000689,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000690,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000691,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000692,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000693,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000694,R,600000357
1003-MI1-ECAR-SCOO-SCO2136,800000695,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000696,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000697,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000698,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000699,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000700,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000701,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000702,R,600000358
1003-MI1-ECAR-SCOO-SCO2136,800000703,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000704,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000705,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000706,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000707,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000708,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000709,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000710,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000711,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000712,R,600000359
1003-MI1-ECAR-SCOO-SCO2136,800000713,R,600000360
1003-MI1-ECAR-SCOO-SCO2136,800000714,R,600000360
1003-MI1-ECAR-SCOO-SCO2143,800000715,R,600000361
1003-MI1-ECAR-SCOO-SCO2143,800000716,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000717,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000718,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000719,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000720,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000721,R,600000362
1003-MI1-ECAR-SCOO-SCO2143,800000722,R,600000363
1003-MI1-ECAR-SCOO-SCO2143,800000723,R,600000363
1003-MI1-ECAR-SCOO-SCO2143,800000724,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000725,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000726,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000727,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000728,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000729,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000730,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000731,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000732,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000733,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000734,R,600000364
1003-MI1-ECAR-SCOO-SCO2143,800000735,R,600000365
1003-MI1-ECAR-SCOO-SCO2143,800000736,R,600000365
1003-MI1-ECAR-SCOO-SCO2143,800000737,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000738,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000739,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000740,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000741,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000742,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000743,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000744,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000745,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000746,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000747,R,600000366
1003-MI1-ECAR-SCOO-SCO2143,800000748,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000749,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000750,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000751,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000752,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000753,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000754,R,600000367
1003-MI1-ECAR-SCOO-SCO2143,800000755,R,600000367
1003-MI1-ECAR-SCOO-SCO2130,800000756,R,600000368
1003-MI1-ECAR-SCOO-SCO2130,800000757,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000758,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000759,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000760,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000761,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000762,R,600000369
1003-MI1-ECAR-SCOO-SCO2130,800000763,R,600000370
1003-MI1-ECAR-SCOO-SCO2130,800000764,R,600000370
1003-MI1-ECAR-SCOO-SCO2130,800000765,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000766,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000767,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000768,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000769,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000770,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000771,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000772,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000773,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000774,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000775,R,600000371
1003-MI1-ECAR-SCOO-SCO2130,800000776,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000777,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000778,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000779,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000780,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000781,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000782,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000783,R,600000372
1003-MI1-ECAR-SCOO-SCO2130,800000784,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000785,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000786,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000787,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000788,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000789,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000790,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000791,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000792,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000793,R,600000373
1003-MI1-ECAR-SCOO-SCO2130,800000794,R,600000374
1003-MI1-ECAR-SCOO-SCO2130,800000795,R,600000374
1003-MI1-ECAR-SCOO-SCO2144,800000796,R,600000375
1003-MI1-ECAR-SCOO-SCO2144,800000797,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000798,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000799,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000800,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000801,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000802,R,600000376
1003-MI1-ECAR-SCOO-SCO2144,800000803,R,600000377
1003-MI1-ECAR-SCOO-SCO2144,800000804,R,600000377
1003-MI1-ECAR-SCOO-SCO2144,800000805,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000806,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000807,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000808,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000809,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000810,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000811,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000812,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000813,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000814,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000815,R,600000378
1003-MI1-ECAR-SCOO-SCO2144,800000816,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000817,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000818,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000819,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000820,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000821,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000822,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000823,R,600000379
1003-MI1-ECAR-SCOO-SCO2144,800000824,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000825,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000826,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000827,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000828,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000829,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000830,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000831,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000832,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000833,R,600000380
1003-MI1-ECAR-SCOO-SCO2144,800000834,R,600000381
1003-MI1-ECAR-SCOO-SCO2144,800000835,R,600000381
1003-MI1-ECAR-SCOO-SCO2138,800000836,R,600000382
1003-MI1-ECAR-SCOO-SCO2138,800000837,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000838,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000839,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000840,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000841,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000842,R,600000383
1003-MI1-ECAR-SCOO-SCO2138,800000843,R,600000384
1003-MI1-ECAR-SCOO-SCO2138,800000844,R,600000384
1003-MI1-ECAR-SCOO-SCO2138,800000845,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000846,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000847,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000848,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000849,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000850,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000851,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000852,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000853,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000854,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000855,R,600000385
1003-MI1-ECAR-SCOO-SCO2138,800000856,R,600000386
1003-MI1-ECAR-SCOO-SCO2138,800000857,R,600000386
1003-MI1-ECAR-SCOO-SCO2138,800000858,R,600000387
1003-MI1-ECAR-SCOO-SCO2138,800000859,R,600000387
