"";"Ubicac.técnica";"Equipo";"Tipo.de.equipo";"Equipo.superior";"Eq.padre";"Sistema";"Comp"
"3592";"1003-AUX-LQUI-HORN";500000381;"E";"0";"500000381";"0";"0"
"3593";"1004-PL1-CHAN-CHAP-ALI0001";500000382;"E";"0";"500000382";"0";"0"
"3594";"1004-PL1-CHAN-CHAP-CHA0001";500000383;"E";"0";"500000383";"0";"0"
"3595";"1004-PL1-CHAN-CHAP-FAJ0001";500000384;"E";"0";"500000384";"0";"0"
"3596";"1004-PL1-CHAN-CHAP-FAJ0002";500000385;"E";"0";"500000385";"0";"0"
"3597";"1004-PL1-CHAN-CHAP-BAL0001";500000386;"E";"0";"500000386";"0";"0"
"3598";"1004-PL1-CHAN-CHAP-TOL0001";500000387;"E";"0";"500000387";"0";"0"
"3599";"1004-PL2-CHAN-CHAP-ALI0002";500000388;"E";"0";"500000388";"0";"0"
"3600";"1004-PL2-CHAN-CHAP-ALI0003";500000389;"E";"0";"500000389";"0";"0"
"3601";"1004-PL2-CHAN-CHAP-FAJ0014";500000390;"E";"0";"500000390";"0";"0"
"3602";"1004-PL2-CHAN-CHAP-CHA0003";500000391;"E";"0";"500000391";"0";"0"
"3603";"1004-PL2-CHAN-CHAP-BOM3033";500000392;"E";"0";"500000392";"0";"0"
"3604";"1004-PL2-CHAN-CHAP-FAJ0015";500000393;"E";"0";"500000393";"0";"0"
"3605";"1004-PL2-CHAN-CHAP-FAJ0016";500000394;"E";"0";"500000394";"0";"0"
"3606";"1004-PL2-CHAN-CHAP-FAJ0017";500000395;"E";"0";"500000395";"0";"0"
"3607";"1004-PL2-CHAN-CHAP-ZAR0004";500000396;"E";"0";"500000396";"0";"0"
"3608";"1004-PL2-CHAN-CHAP-FAJ0018";500000397;"E";"0";"500000397";"0";"0"
"3609";"1004-PL2-CHAN-CHAP-CHA0004";500000398;"E";"0";"500000398";"0";"0"
"3610";"1004-PL2-CHAN-CHAP-FAJ0019";500000399;"E";"0";"500000399";"0";"0"
"3611";"1004-PL2-CHAN-CHAP-FAJ0020";500000400;"E";"0";"500000400";"0";"0"
"3612";"1004-PL2-CHAN-CHAP-FAJ0021";500000401;"E";"0";"500000401";"0";"0"
"3613";"1004-PL1-MOLI-MOLP-FAJ0007";500000402;"E";"0";"500000402";"0";"0"
"3614";"1004-PL1-MOLI-MOLP-FAJ0008";500000403;"E";"0";"500000403";"0";"0"
"3615";"1004-PL1-MOLI-MOLP-FAJ0009";500000404;"E";"0";"500000404";"0";"0"
"3616";"1004-PL1-MOLI-MOLP-FAJ0010";500000405;"E";"0";"500000405";"0";"0"
"3617";"1004-PL1-MOLI-MOLP-BOM2039";500000406;"E";"0";"500000406";"0";"0"
"3618";"1004-PL1-MOLI-MOLP-FAJ0003";500000407;"E";"0";"500000407";"0";"0"
"3619";"1004-PL1-MOLI-MOLP-FAJ0006";500000408;"E";"0";"500000408";"0";"0"
"3620";"1004-PL1-MOLI-MOLP-FAJ0004";500000409;"E";"0";"500000409";"0";"0"
"3621";"1004-PL1-MOLI-MOLP-FAJ0005";500000410;"E";"0";"500000410";"0";"0"
"3622";"1004-PL1-MOLI-MOLP-CHA0002";500000411;"E";"0";"500000411";"0";"0"
"3623";"1004-PL1-MOLI-MOLP-MOL0001";500000412;"E";"0";"500000412";"0";"0"
"3624";"1004-PL1-MOLI-MOLP-BOM2040";500000413;"E";"0";"500000413";"0";"0"
"3625";"1004-PL1-MOLI-MOLP-BOM2001";500000414;"E";"0";"500000414";"0";"0"
"3626";"1004-PL1-MOLI-MOLP-BOM2002";500000415;"E";"0";"500000415";"0";"0"
"3627";"1004-PL1-MOLI-MOLS-MOL0002";500000416;"E";"0";"500000416";"0";"0"
"3628";"1004-PL2-MOLI-MOLP-MOL0003";500000417;"E";"0";"500000417";"0";"0"
"3629";"1004-PL2-MOLI-MOLS-MOL0004";500000418;"E";"0";"500000418";"0";"0"
"3630";"1004-PL1-MOLI-MOLP-BAL0002";500000419;"E";"0";"500000419";"0";"0"
"3631";"1004-PL2-MOLI-MOLP-BOM3001";500000420;"E";"0";"500000420";"0";"0"
"3632";"1004-PL2-MOLI-MOLP-BOM3002";500000421;"E";"0";"500000421";"0";"0"
"3633";"1004-PL2-MOLI-MOLP-BOM3034";500000422;"E";"0";"500000422";"0";"0"
"3634";"1004-PL2-MOLI-MOLS-MOL0005";500000423;"E";"0";"500000423";"0";"0"
"3635";"1004-PL2-MOLI-MOLS-BOM3003";500000424;"E";"0";"500000424";"0";"0"
"3636";"1004-PL2-MOLI-MOLS-BOM3004";500000425;"E";"0";"500000425";"0";"0"
"3637";"1004-PL2-MOLI-MOLS-BOM3035";500000426;"E";"0";"500000426";"0";"0"
"3638";"1004-PL1-FLOT-FLT1-BCF0001";500000427;"E";"0";"500000427";"0";"0"
"3639";"1004-PL1-FLOT-FLT1-CEF0001";500000428;"E";"0";"500000428";"0";"0"
"3640";"1004-PL1-FLOT-FLT1-CEF0002";500000429;"E";"0";"500000429";"0";"0"
"3641";"1004-PL1-FLOT-FLT1-CEF0003";500000430;"E";"0";"500000430";"0";"0"
"3642";"1004-PL1-FLOT-FLT1-CEF0004";500000431;"E";"0";"500000431";"0";"0"
"3643";"1004-PL1-FLOT-FLT1-CEF0005";500000432;"E";"0";"500000432";"0";"0"
"3644";"1004-PL1-FLOT-FLT1-CEF0006";500000433;"E";"0";"500000433";"0";"0"
"3645";"1004-PL1-FLOT-FLT1-CEF0007";500000434;"E";"0";"500000434";"0";"0"
"3646";"1004-PL1-FLOT-FLT3-CEF0008";500000435;"E";"0";"500000435";"0";"0"
"3647";"1004-PL1-FLOT-FLT3-CEF0009";500000436;"E";"0";"500000436";"0";"0"
"3648";"1004-PL1-FLOT-FLT3-CEF0010";500000437;"E";"0";"500000437";"0";"0"
"3649";"1004-PL1-FLOT-FLT3-CEF0011";500000438;"E";"0";"500000438";"0";"0"
"3650";"1004-PL1-FLOT-FLT3-CEF0012";500000439;"E";"0";"500000439";"0";"0"
"3651";"1004-PL1-FLOT-FLT3-CEF0013";500000440;"E";"0";"500000440";"0";"0"
"3652";"1004-PL2-CHAN-CHAP-ALI0004";500000441;"E";"0";"500000441";"0";"0"
"3653";"1004-PL2-CHAN-CHAP-ALI0005";500000442;"E";"0";"500000442";"0";"0"
"3654";"1004-PL2-CHAN-CHAP-FAJ0027";500000443;"E";"0";"500000443";"0";"0"
"3655";"1004-PL2-CHAN-CHAP-BAL0003";500000444;"E";"0";"500000444";"0";"0"
"3656";"1004-PL2-MOLI-MOLP-FAJ0026";500000445;"E";"0";"500000445";"0";"0"
"3657";"1004-PL2-MOLI-MOLP-FAJ0022";500000446;"E";"0";"500000446";"0";"0"
"3658";"1004-PL2-MOLI-MOLP-FAJ0023";500000447;"E";"0";"500000447";"0";"0"
"3659";"1004-PL2-MOLI-MOLP-FAJ0024";500000448;"E";"0";"500000448";"0";"0"
"3660";"1004-PL2-MOLI-MOLP-FAJ0025";500000449;"E";"0";"500000449";"0";"0"
"3661";"1004-PL2-CHAN-CHAP-ZAR0003";500000450;"E";"0";"500000450";"0";"0"
"3662";"1004-PL2-FLOT-FLT1-BCF0009";500000451;"E";"0";"500000451";"0";"0"
"3663";"1004-PL1-REAC-PR01-ALI0006";500000452;"E";"0";"500000452";"0";"0"
"3664";"1004-PL2-FLOT-FLT3-CEF0020";500000453;"E";"0";"500000453";"0";"0"
"3665";"1004-PL2-FLOT-FLT3-BCF0020";500000454;"E";"0";"500000454";"0";"0"
"3666";"1004-PL1-REAC-PR01-TAQ0009";500000455;"E";"0";"500000455";"0";"0"
"3667";"1004-PL2-FLOT-FLT3-BCF0015";500000456;"E";"0";"500000456";"0";"0"
"3668";"1004-PL2-FLOT-FLT3-BCF0017";500000457;"E";"0";"500000457";"0";"0"
"3669";"1004-PL2-FLOT-FLT1-CEF0019";500000458;"E";"0";"500000458";"0";"0"
"3670";"1004-PL2-FLOT-FLT1-CEF0017";500000459;"E";"0";"500000459";"0";"0"
"3671";"1004-PL2-FLOT-FLT1-CEF0018";500000460;"E";"0";"500000460";"0";"0"
"3672";"1004-PL2-FLOT-FLT2-BCF0012";500000461;"E";"0";"500000461";"0";"0"
"3673";"1004-PL2-FLOT-FLT1-BCF0011";500000462;"E";"0";"500000462";"0";"0"
"3674";"1004-PL2-FLOT-FLT3-BCF0016";500000463;"E";"0";"500000463";"0";"0"
"3675";"1004-PL2-FLOT-FLT2-BCF0013";500000464;"E";"0";"500000464";"0";"0"
"3676";"1004-PL2-FLOT-FLT2-TAQ0007";500000465;"E";"0";"500000465";"0";"0"
"3677";"1004-PL2-FLOT-FLT1-BOM3036";500000466;"E";"0";"500000466";"0";"0"
"3678";"1004-PL2-FLOT-FLT1-BOM3015";500000467;"E";"0";"500000467";"0";"0"
"3679";"1004-PL2-FLOT-FLT1-BOM3010";500000468;"E";"0";"500000468";"0";"0"
"3680";"1004-PL2-FLOT-FLT1-BOM3009";500000469;"E";"0";"500000469";"0";"0"
"3681";"1004-PL2-FLOT-FLT1-BOM3011";500000470;"E";"0";"500000470";"0";"0"
"3682";"1004-PL2-FLOT-FLT1-BOM3012";500000471;"E";"0";"500000471";"0";"0"
"3683";"1004-PL2-FLOT-FLT3-BOM3029";500000472;"E";"0";"500000472";"0";"0"
"3684";"1004-PL2-FLOT-FLT2-BOM3020";500000473;"E";"0";"500000473";"0";"0"
"3685";"1004-PL2-FLOT-FLT3-BOM3032";500000474;"E";"0";"500000474";"0";"0"
"3686";"1004-PL2-FLOT-FLT3-BOM3027";500000475;"E";"0";"500000475";"0";"0"
"3687";"1004-PL2-FLOT-FLT3-BOM3037";500000476;"E";"0";"500000476";"0";"0"
"3688";"1004-PL2-FLOT-FLT3-BOM3025";500000477;"E";"0";"500000477";"0";"0"
"3689";"1004-PL2-FLOT-FLT3-BOM3024";500000478;"E";"0";"500000478";"0";"0"
"3690";"1004-PL2-FLOT-FLT3-BOM3031";500000479;"E";"0";"500000479";"0";"0"
"3691";"1004-PL2-FLOT-FLT1-BOM3017";500000480;"E";"0";"500000480";"0";"0"
"3692";"1004-PL2-FLOT-FLT1-BOM3013";500000481;"E";"0";"500000481";"0";"0"
"3693";"1004-PL2-FLOT-FLT2-BOM3019";500000482;"E";"0";"500000482";"0";"0"
"3694";"1004-PL2-FLOT-FLT2-BOM3021";500000483;"E";"0";"500000483";"0";"0"
"3695";"1004-PL1-FLOT-FLT2-BCF0007";500000484;"E";"0";"500000484";"0";"0"
"3696";"1004-PL1-FLOT-FLT2-BCF0003";500000485;"E";"0";"500000485";"0";"0"
"3697";"1004-PL1-FLOT-FLT1-BCF0002";500000486;"E";"0";"500000486";"0";"0"
"3698";"1004-PL1-FLOT-FLT3-CEF0014";500000487;"E";"0";"500000487";"0";"0"
"3699";"1004-PL1-FLOT-FLT2-BCF0018";500000488;"E";"0";"500000488";"0";"0"
"3700";"1004-PL1-FLOT-FLT1-BCF0004";500000489;"E";"0";"500000489";"0";"0"
"3701";"1004-PL1-FLOT-FLT1-BCF0005";500000490;"E";"0";"500000490";"0";"0"
"3702";"1004-PL1-FLOT-FLT1-BCF0006";500000491;"E";"0";"500000491";"0";"0"
"3703";"1004-PL1-FLOT-FLT3-TAQ0001";500000492;"E";"0";"500000492";"0";"0"
"3704";"1004-PL1-FLOT-FLT1-CEF0015";500000493;"E";"0";"500000493";"0";"0"
"3705";"1004-PL1-FLOT-FLT1-CEF0016";500000494;"E";"0";"500000494";"0";"0"
"3706";"1004-PL1-FLOT-FLT1-CEF0021";500000495;"E";"0";"500000495";"0";"0"
"3707";"1004-PL1-FLOT-FLT1-BOM2010";500000496;"E";"0";"500000496";"0";"0"
"3708";"1004-PL1-FLOT-FLT1-BOM2009";500000497;"E";"0";"500000497";"0";"0"
"3709";"1004-PL1-FLOT-FLT1-BOM2004";500000498;"E";"0";"500000498";"0";"0"
"3710";"1004-PL1-FLOT-FLT1-BOM2003";500000499;"E";"0";"500000499";"0";"0"
"3711";"1004-PL1-FLOT-FLT3-BOM2032";500000500;"E";"0";"500000500";"0";"0"
"3712";"1004-PL1-FLOT-FLT3-BOM2031";500000501;"E";"0";"500000501";"0";"0"
"3713";"1004-PL1-FLOT-FLT1-BOM2011";500000502;"E";"0";"500000502";"0";"0"
"3714";"1004-PL1-FLOT-FLT1-BOM2008";500000503;"E";"0";"500000503";"0";"0"
"3715";"1004-PL1-FLOT-FLT1-BOM2007";500000504;"E";"0";"500000504";"0";"0"
"3716";"1004-PL1-FLOT-FLT3-BOM2034";500000505;"E";"0";"500000505";"0";"0"
"3717";"1004-PL1-FLOT-FLT3-BOM2033";500000506;"E";"0";"500000506";"0";"0"
"3718";"1004-PL2-FLOT-SAUX";500000507;"E";"0";"500000507";"0";"0"
"3719";"1004-PL1-ESFI-EFI3-TAQ0004";500000508;"E";"0";"500000508";"0";"0"
"3720";"1004-PL1-ESFI-EFI1-TAQ0002";500000509;"E";"0";"500000509";"0";"0"
"3721";"1004-PL1-ESFI-EFI1-BOM2042";500000510;"E";"0";"500000510";"0";"0"
"3722";"1004-PL1-REAC-PR02";500000511;"E";"0";"500000511";"0";"0"
"3723";"1004-PL2-FLOT-FLT1-BOM3039";500000512;"E";"0";"500000512";"0";"0"
"3724";"1004-PL2-FLOT-FLT1-BCF0010";500000513;"E";"0";"500000513";"0";"0"
"3725";"1004-PL2-FLOT-FLT3-TAQ0008";500000514;"E";"0";"500000514";"0";"0"
"3726";"1004-PL2-FLOT-FLT3-BCF0014";500000515;"E";"0";"500000515";"0";"0"
"3727";"1004-PL1-REAC-PR01-BOM5024";500000516;"E";"0";"500000516";"0";"0"
"3728";"1004-PL1-FLOT-FLT2-BOM2029";500000517;"E";"0";"500000517";"0";"0"
"3729";"1004-PL1-FLOT-FLT1-BOM2043";500000518;"E";"0";"500000518";"0";"0"
"3730";"1004-PL1-FLOT-FLT1-BOM2015";500000519;"E";"0";"500000519";"0";"0"
"3731";"1004-PL1-FLOT-FLT1-BOM2016";500000520;"E";"0";"500000520";"0";"0"
"3732";"1004-PL1-FLOT-FLT1-BOM2013";500000521;"E";"0";"500000521";"0";"0"
"3733";"1004-PL1-FLOT-FLT1-BOM2014";500000522;"E";"0";"500000522";"0";"0"
"3734";"1004-PL1-FLOT-FLT3-BOM2044";500000523;"E";"0";"500000523";"0";"0"
"3735";"1004-PL1-FLOT-FLT1-BOM2045";500000524;"E";"0";"500000524";"0";"0"
"3736";"1004-PL1-FLOT-FLT1-BOM2006";500000525;"E";"0";"500000525";"0";"0"
"3737";"1004-PL1-FLOT-FLT1-BOM2005";500000526;"E";"0";"500000526";"0";"0"
"3738";"1004-PL1-FLOT-FLT3-BOM2036";500000527;"E";"0";"500000527";"0";"0"
"3739";"1004-PL1-FLOT-FLT3-BOM2035";500000528;"E";"0";"500000528";"0";"0"
"3740";"1004-PL1-FLOT-FLT3-BOM2037";500000529;"E";"0";"500000529";"0";"0"
"3741";"1004-PL1-FLOT-FLT3-BOM2038";500000530;"E";"0";"500000530";"0";"0"
"3742";"1004-PL2-CHAN-CHAP-TOL0005";500000531;"E";"0";"500000531";"0";"0"
"3743";"1004-PL2-FLOT-SAUX";500000532;"E";"0";"500000532";"0";"0"
"3744";"1004-PL2-FLOT-FLT1-BOM3007";500000533;"E";"0";"500000533";"0";"0"
"3745";"1004-PL1-REAC-PR01-BOM5039";500000534;"E";"0";"500000534";"0";"0"
"3746";"1004-PL1-REAC-PR01-MOL0006";500000535;"E";"0";"500000535";"0";"0"
"3747";"1004-PL1-REAC-PR01-BOM5040";500000536;"E";"0";"500000536";"0";"0"
"3748";"1004-PL1-REAC-PR01-BOM5041";500000537;"E";"0";"500000537";"0";"0"
"3749";"1004-PL1-REAC-PR01-BOM5042";500000538;"E";"0";"500000538";"0";"0"
"3750";"1004-PL1-REAC-PR01-TAQ0005";500000539;"E";"0";"500000539";"0";"0"
"3751";"1004-PL1-REAC-PR01-TAQ0006";500000540;"E";"0";"500000540";"0";"0"
"3752";"1004-PL1-SAUP-SCON-BOM2046";500000541;"E";"0";"500000541";"0";"0"
"3753";"1004-PL1-SAUP-SCON-BOM2047";500000542;"E";"0";"500000542";"0";"0"
"3754";"1004-PL1-ESFI-EFI1-BOM2048";500000543;"E";"0";"500000543";"0";"0"
"3755";"1004-PL1-ESFI-SAUX-BOM2049";500000544;"E";"0";"500000544";"0";"0"
"3756";"1004-PL1-ESFI-EFI1-BOM2050";500000545;"E";"0";"500000545";"0";"0"
"3757";"1004-PL1-ESFI-EFI1-BOM2051";500000546;"E";"0";"500000546";"0";"0"
"3758";"1004-PL1-ESFI-SAUX-BOM2052";500000547;"E";"0";"500000547";"0";"0"
"3759";"1004-PL1-ESFI-EFI1-BOM2053";500000548;"E";"0";"500000548";"0";"0"
"3760";"1004-PL1-ESFI-SAUX-BOM2054";500000549;"E";"0";"500000549";"0";"0"
"3761";"1004-PL1-ESFI-EFI1-ESP0004";500000550;"E";"0";"500000550";"0";"0"
"3762";"1004-PL1-ESFI-EFI1-ESP0003";500000551;"E";"0";"500000551";"0";"0"
"3763";"1004-PL1-ESFI-EFI1-ESP0001";500000552;"E";"0";"500000552";"0";"0"
"3764";"1004-PL1-ESFI-EFI1-ESP0002";500000553;"E";"0";"500000553";"0";"0"
"3765";"1004-PL2-FLOT-FLT3-BOM3028";500000554;"E";"0";"500000554";"0";"0"
"3766";"1004-PL2-FLOT-FLT3-BOM3030";500000555;"E";"0";"500000555";"0";"0"
"3767";"1004-PL2-MOLI-MOLS-BOM3041";500000556;"E";"0";"500000556";"0";"0"
"3768";"1004-PL1-ESFI-EFI1-TAQ0003";500000557;"E";"0";"500000557";"0";"0"
"3769";"1004-PL1-ESFI-EFI3-ESP0005";500000558;"E";"0";"500000558";"0";"0"
"3770";"1004-PL1-ESFI-EFI3-BOM2055";500000559;"E";"0";"500000559";"0";"0"
"3771";"1004-PL1-REAC-PRAC";500000560;"E";"0";"500000560";"0";"0"
"3772";"1004-PL1-ESFI-EFI1-FIL0002";500000561;"E";"0";"500000561";"0";"0"
"3773";"1004-PL1-FLOT-FLT1-BOM2026";500000562;"E";"0";"500000562";"0";"0"
"3774";"1004-PL1-FLOT-FLT1-BOM2025";500000563;"E";"0";"500000563";"0";"0"
"3775";"1004-PL1-FLOT-FLT1-BOM2056";500000564;"E";"0";"500000564";"0";"0"
"3776";"1004-PL2-FLOT-FLT1-BOM3042";500000565;"E";"0";"500000565";"0";"0"
"3777";"1004-PL1-FLOT-FLT1-BOM2017";500000566;"E";"0";"500000566";"0";"0"
"3778";"1004-PL1-FLOT-FLT1-BOM2018";500000567;"E";"0";"500000567";"0";"0"
"3779";"1004-PL1-FLOT-FLT2-BOM2027";500000568;"E";"0";"500000568";"0";"0"
"3780";"1004-PL1-FLOT-FLT1-BOM2023";500000569;"E";"0";"500000569";"0";"0"
"3781";"1004-PL1-FLOT-FLT1-BOM2024";500000570;"E";"0";"500000570";"0";"0"
"3782";"1004-PL2-FLOT-SAUX";500000571;"E";"0";"500000571";"0";"0"
"3783";"1004-PL1-ESFI-EFI3-FIL0003";500000572;"E";"0";"500000572";"0";"0"
"3784";"1004-PL2-FLOT-SAUX";500000573;"E";"0";"500000573";"0";"0"
"3785";"1004-PL2-FLOT-SAUX";500000574;"E";"0";"500000574";"0";"0"
"3786";"1004-PL3-MCRO-MCR1-BOM4042";500000575;"E";"0";"500000575";"0";"0"
"3787";"1004-PL3-MCRO-MCR1-BOM4043";500000576;"E";"0";"500000576";"0";"0"
"3788";"1004-PL3-MCRO-MCR1-FIL0011";500000577;"E";"0";"500000577";"0";"0"
"3789";"1004-PL3-MCRO-MCR1-BOM4044";500000578;"E";"0";"500000578";"0";"0"
"3790";"1004-PL3-MCRO-MCR1-BOM4045";500000579;"E";"0";"500000579";"0";"0"
"3791";"1004-PL3-MCRO-MCR1-FIL0012";500000580;"E";"0";"500000580";"0";"0"
"3792";"1004-PL3-MCRO-MCR1-FIL0013";500000581;"E";"0";"500000581";"0";"0"
"3793";"1004-PL3-MCRO-MCR1-FIL0001";500000582;"E";"0";"500000582";"0";"0"
"3794";"1004-PL3-MCRO-MCR1-FIL0002";500000583;"E";"0";"500000583";"0";"0"
"3795";"1004-PL3-MCRO-MCR1-HOE0001";500000584;"E";"0";"500000584";"0";"0"
"3796";"1004-PL3-CIAN-CIAN-BOM4001";500000585;"E";"0";"500000585";"0";"0"
"3797";"1004-PL3-MCRO-MCR1-BAL0004";500000586;"E";"0";"500000586";"0";"0"
"3798";"1004-PL3-MCRO-MCR1-BOM4046";500000587;"E";"0";"500000587";"0";"0"
"3799";"1004-PL3-CIAN-CIAN-BOM4042";500000588;"E";"0";"500000588";"0";"0"
"3800";"1004-PL2-FLOT-SCMO";500000589;"E";"0";"500000589";"0";"0"
"3801";"1004-PL2-FLOT-SCMO";500000590;"E";"0";"500000590";"0";"0"
"3802";"1004-PL2-FLOT-SCMO";500000591;"E";"0";"500000591";"0";"0"
"3803";"1004-PL2-FLOT-SCMO";500000592;"E";"0";"500000592";"0";"0"
"3804";"1004-PL2-FLOT-SCMO";500000593;"E";"0";"500000593";"0";"0"
"3805";"1004-PL2-FLOT-SCMO";500000594;"E";"0";"500000594";"0";"0"
"3806";"1004-PL2-FLOT-SCMO";500000595;"E";"0";"500000595";"0";"0"
"3807";"1004-PL2-FLOT-SCMO";500000596;"E";"0";"500000596";"0";"0"
"3808";"1004-PL2-FLOT-SCMO";500000597;"E";"0";"500000597";"0";"0"
"3809";"1004-PL2-FLOT-SCMO";500000598;"E";"0";"500000598";"0";"0"
"3810";"1004-PL2-CHAN-CHAP-TOL0007";500000599;"E";"0";"500000599";"0";"0"
"3811";"1004-PL3-CIAN-CIAN-BOM4002";500000600;"E";"0";"500000600";"0";"0"
"3812";"1004-PL3-CIAN-CIAN-BOM4003";500000601;"E";"0";"500000601";"0";"0"
"3813";"1004-GTE-SELS-S223";500000602;"E";"0";"500000602";"0";"0"
"3814";"1004-PL3-CIAN-CIAN-BOM4004";500000603;"E";"0";"500000603";"0";"0"
"3815";"1004-PL3-CIAN-CIAN-BOM4005";500000604;"E";"0";"500000604";"0";"0"
"3816";"1004-PL3-CIAN-CIAN-BOM4006";500000605;"E";"0";"500000605";"0";"0"
"3817";"1004-PL3-CIAN-CIAN-BOM4007";500000606;"E";"0";"500000606";"0";"0"
"3818";"1004-PL3-CIAN-CIAN-BOM4008";500000607;"E";"0";"500000607";"0";"0"
"3819";"1004-PL3-CIAN-CIAN-BOM4009";500000608;"E";"0";"500000608";"0";"0"
"3820";"1004-PL3-CIAN-CIAN-TAQ0010";500000609;"E";"0";"500000609";"0";"0"
"3821";"1004-PL3-CIAN-CIAN-BOM4010";500000610;"E";"0";"500000610";"0";"0"
"3822";"1004-PL3-CIAN-CIAN-TAQ0009";500000611;"E";"0";"500000611";"0";"0"
"3823";"1004-PL3-CIAN-CIAN-TAQ0008";500000612;"E";"0";"500000612";"0";"0"
"3824";"1004-PL3-CIAN-CIAN-BOM4011";500000613;"E";"0";"500000613";"0";"0"
"3825";"1004-PL3-CIAN-CIAN-TAQ0007";500000614;"E";"0";"500000614";"0";"0"
"3826";"1004-PL3-CIAN-CIAN-BOM4012";500000615;"E";"0";"500000615";"0";"0"
"3827";"1004-PL3-CIAN-CIAN-BOM4013";500000616;"E";"0";"500000616";"0";"0"
"3828";"1004-PL3-CIAN-CIAN-TAQ0006";500000617;"E";"0";"500000617";"0";"0"
"3829";"1004-PL3-CIAN-CIAN-TAQ0005";500000618;"E";"0";"500000618";"0";"0"
"3830";"1004-PL3-CIAN-CIAN-BOM4014";500000619;"E";"0";"500000619";"0";"0"
"3831";"1004-PL3-CIAN-CIAN-TAQ0004";500000620;"E";"0";"500000620";"0";"0"
"3832";"1004-PL3-CIAN-CIAN-TAQ0003";500000621;"E";"0";"500000621";"0";"0"
"3833";"1004-PL3-CIAN-CIAN-TAQ0002";500000622;"E";"0";"500000622";"0";"0"
"3834";"1004-PL3-CIAN-CIAN-TAQ0001";500000623;"E";"0";"500000623";"0";"0"
"3835";"1004-PL3-CIAN-CIAN-BOM4015";500000624;"E";"0";"500000624";"0";"0"
"3836";"1004-PL3-CIAN-CIAN-BOM4016";500000625;"E";"0";"500000625";"0";"0"
"3837";"1004-PL3-CIAN-CIAN-BOM4017";500000626;"E";"0";"500000626";"0";"0"
"3838";"1004-PL3-CIAN-CIAN-BOM4018";500000627;"E";"0";"500000627";"0";"0"
"3839";"1004-PL3-CIAN-CIAN-BOM4019";500000628;"E";"0";"500000628";"0";"0"
"3840";"1004-PL3-CIAN-CIAN-BOM4020";500000629;"E";"0";"500000629";"0";"0"
"3841";"1004-PL3-CIAN-CIAN-BOM4021";500000630;"E";"0";"500000630";"0";"0"
"3842";"1004-PL3-CIAN-CIAN-BOM4022";500000631;"E";"0";"500000631";"0";"0"
"3843";"1004-PL3-CIAN-CIAN-BOM4023";500000632;"E";"0";"500000632";"0";"0"
"3844";"1004-PL3-CIAN-CIAN-BOM4024";500000633;"E";"0";"500000633";"0";"0"
"3845";"1004-PL3-CIAN-CIAN-BOM4025";500000634;"E";"0";"500000634";"0";"0"
"3846";"1004-PL3-CIAN-CIAN-ESP0004";500000635;"E";"0";"500000635";"0";"0"
"3847";"1004-PL3-CIAN-CIAN-FIL0004";500000636;"E";"0";"500000636";"0";"0"
"3848";"1004-PL3-CIAN-SCMO";500000637;"E";"0";"500000637";"0";"0"
"3849";"1004-PL3-CIAN-CIAN-TAQ0011";500000638;"E";"0";"500000638";"0";"0"
"3850";"1004-PL3-CIAN-CIAN-TAQ0012";500000639;"E";"0";"500000639";"0";"0"
"3851";"1004-PL3-CIAN-CIAN-TAQ0013";500000640;"E";"0";"500000640";"0";"0"
"3852";"1004-PL3-CIAN-CIAN-BOM4029";500000641;"E";"0";"500000641";"0";"0"
"3853";"1004-PL3-CIAN-CIAN-BOM4031";500000642;"E";"0";"500000642";"0";"0"
"3854";"1004-PL3-CIAN-CIAN-BOM4032";500000643;"E";"0";"500000643";"0";"0"
"3855";"1004-PL3-CIAN-CIAN-BOM4033";500000644;"E";"0";"500000644";"0";"0"
"3856";"1004-PL3-CIAN-CIAN-BOM4035";500000645;"E";"0";"500000645";"0";"0"
"3857";"1004-PL3-CIAN-CIAN-BOM4036";500000646;"E";"0";"500000646";"0";"0"
"3858";"1004-PL3-CIAN-CIAN-BOM4038";500000647;"E";"0";"500000647";"0";"0"
"3859";"1004-PL3-CIAN-CIAN-MOL0008";500000648;"E";"0";"500000648";"0";"0"
"3860";"1004-PL3-CIAN-CIAN-MOL0009";500000649;"E";"0";"500000649";"0";"0"
"3861";"1004-PL3-CIAN-CIAN-BOM4039";500000650;"E";"0";"500000650";"0";"0"
"3862";"1004-SUP-CCOM-COMP-COM0008";500000651;"E";"0";"500000651";"0";"0"
"3863";"1004-PL1-CHAN-CHAP-ZAR0001";500000652;"E";"0";"500000652";"0";"0"
"3864";"1004-AUX-LQUI-EXGA";500000653;"E";"0";"500000653";"0";"0"
"3865";"1004-GTE-CF01-GENL-TOE0001";500000654;"E";"0";"500000654";"0";"0"
"3866";"1004-GTE-CF01-GENL-TOE0002";500000655;"E";"0";"500000655";"0";"0"
"3867";"1004-GTE-SELS-S100";500000656;"R";"500005035";"500005035";"0";"500000656"
"3868";"1004-GTE-SELS-S100";500000657;"R";"500005035";"500005035";"0";"500000657"
"3869";"1004-PL1-CHAN-CHAP-TOL0002";500000658;"E";"0";"500000658";"0";"0"
"3870";"1004-GTE-CH01-CDEE";500000659;"E";"0";"500000659";"0";"0"
"3871";"1004-GTE-CH01-CDEE";500000660;"E";"0";"500000660";"0";"0"
"3872";"1004-GTE-CH01-CDEE";500000661;"E";"0";"500000661";"0";"0"
